"filename", "language", "PHP", "JavaScript", "JSON with Comments", "CSS", "SCSS", "JSON", "XML", "Markdown", "SQL", "comment", "blank", "total"
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-de-DE.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-el-GR.js", "JavaScript", 0, 248, 0, 0, 0, 0, 0, 0, 0, 29, 4, 281
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-el-GR.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-es-ES.js", "JavaScript", 0, 247, 0, 0, 0, 0, 0, 0, 0, 29, 4, 280
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-es-ES.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-es-EU.js", "JavaScript", 0, 239, 0, 0, 0, 0, 0, 0, 0, 29, 4, 272
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-es-EU.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-fa-IR.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-fa-IR.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-fi-FI.js", "JavaScript", 0, 238, 0, 0, 0, 0, 0, 0, 0, 29, 4, 271
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-fi-FI.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-fr-FR.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-fr-FR.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-gl-ES.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-gl-ES.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-he-IL.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-he-IL.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-hr-HR.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-hr-HR.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-hu-HU.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-hu-HU.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-id-ID.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-id-ID.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-it-IT.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-it-IT.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-ja-JP.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-ja-JP.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-ko-KR.js", "JavaScript", 0, 242, 0, 0, 0, 0, 0, 0, 0, 29, 4, 275
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-ko-KR.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-lt-LT.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-lt-LT.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-lt-LV.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-lt-LV.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-mn-MN.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 30, 4, 274
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-mn-MN.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-nb-NO.js", "JavaScript", 0, 239, 0, 0, 0, 0, 0, 0, 0, 29, 4, 272
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-nb-NO.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-nl-NL.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-nl-NL.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-pl-PL.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-pl-PL.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-pt-BR.js", "JavaScript", 0, 241, 0, 0, 0, 0, 0, 0, 0, 29, 4, 274
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-pt-BR.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-pt-PT.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-pt-PT.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-ro-RO.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-ro-RO.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-ru-RU.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-ru-RU.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-sk-SK.js", "JavaScript", 0, 238, 0, 0, 0, 0, 0, 0, 0, 29, 4, 271
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-sk-SK.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-sl-SI.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-sl-SI.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-sr-RS-Latin.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-sr-RS-Latin.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-sr-RS.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-sr-RS.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-sv-SE.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-sv-SE.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-ta-IN.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-ta-IN.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-th-TH.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-th-TH.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-tr-TR.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-tr-TR.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-uk-UA.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-uk-UA.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-uz-UZ.js", "JavaScript", 0, 197, 0, 0, 0, 0, 0, 0, 0, 29, 4, 230
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-uz-UZ.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-vi-VN.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-vi-VN.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-zh-CN.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-zh-CN.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-zh-TW.js", "JavaScript", 0, 240, 0, 0, 0, 0, 0, 0, 0, 29, 4, 273
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\lang\summernote-zh-TW.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\plugin\databasic\summernote-ext-databasic.css", "CSS", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 2, 17
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\plugin\databasic\summernote-ext-databasic.js", "JavaScript", 0, 218, 0, 0, 0, 0, 0, 0, 0, 25, 49, 292
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\plugin\hello\summernote-ext-hello.js", "JavaScript", 0, 52, 0, 0, 0, 0, 0, 0, 0, 23, 8, 83
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\plugin\specialchars\summernote-ext-specialchars.js", "JavaScript", 0, 248, 0, 0, 0, 0, 0, 0, 0, 24, 40, 312
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\summernote-bs4.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 12, 1, 14
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\summernote-bs4.js", "JavaScript", 0, 6939, 0, 0, 0, 0, 0, 0, 0, 1670, 1625, 10234
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\summernote-bs4.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\summernote-bs4.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\summernote-lite.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 12, 1, 14
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\summernote-lite.js", "JavaScript", 0, 7383, 0, 0, 0, 0, 0, 0, 0, 1708, 1691, 10782
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\summernote-lite.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\summernote-lite.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\summernote.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 12, 1, 14
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\summernote.js", "JavaScript", 0, 6933, 0, 0, 0, 0, 0, 0, 0, 1670, 1625, 10228
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\summernote.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\plugins\summernote-0.8.18-dist\summernote.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3
"c:\xampp\htdocs\inmuebles\admin\views\dist\js\summernotes.js", "JavaScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 5, 9, 33
"c:\xampp\htdocs\inmuebles\admin\views\modules\404.php", "PHP", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\xampp\htdocs\inmuebles\admin\views\modules\admin.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\xampp\htdocs\inmuebles\admin\views\modules\cabecera.php", "PHP", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\xampp\htdocs\inmuebles\admin\views\modules\comentarios.php", "PHP", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8
"c:\xampp\htdocs\inmuebles\admin\views\modules\deleteLocation.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 24
"c:\xampp\htdocs\inmuebles\admin\views\modules\deletehabitaciones.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25
"c:\xampp\htdocs\inmuebles\admin\views\modules\deleteimage.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 17
"c:\xampp\htdocs\inmuebles\admin\views\modules\deleteinmuebles.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 34
"c:\xampp\htdocs\inmuebles\admin\views\modules\destacar.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19
"c:\xampp\htdocs\inmuebles\admin\views\modules\editLocation.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\xampp\htdocs\inmuebles\admin\views\modules\edithabitaciones.php", "PHP", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 75
"c:\xampp\htdocs\inmuebles\admin\views\modules\editinmueble.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24
"c:\xampp\htdocs\inmuebles\admin\views\modules\editinmuebles.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31
"c:\xampp\htdocs\inmuebles\admin\views\modules\footer.php", "PHP", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\xampp\htdocs\inmuebles\admin\views\modules\habitaciones.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 37
"c:\xampp\htdocs\inmuebles\admin\views\modules\home.php", "PHP", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\xampp\htdocs\inmuebles\admin\views\modules\inmuebles.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 17
"c:\xampp\htdocs\inmuebles\admin\views\modules\localizaciones.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"c:\xampp\htdocs\inmuebles\admin\views\modules\login.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 14
"c:\xampp\htdocs\inmuebles\admin\views\modules\logout.php", "PHP", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\xampp\htdocs\inmuebles\admin\views\modules\menu.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11
"c:\xampp\htdocs\inmuebles\admin\views\modules\usuarios.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14
"c:\xampp\htdocs\inmuebles\admin\views\partials\404.view.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 49
"c:\xampp\htdocs\inmuebles\admin\views\partials\admin.view.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\xampp\htdocs\inmuebles\admin\views\partials\cabecera.view.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\xampp\htdocs\inmuebles\admin\views\partials\comentarios.view.php", "PHP", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 177
"c:\xampp\htdocs\inmuebles\admin\views\partials\editLocation.view.php", "PHP", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 48
"c:\xampp\htdocs\inmuebles\admin\views\partials\edithabitaciones.view.php", "PHP", 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 148
"c:\xampp\htdocs\inmuebles\admin\views\partials\editinmueble.view.php", "PHP", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 81
"c:\xampp\htdocs\inmuebles\admin\views\partials\footer.view.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 41
"c:\xampp\htdocs\inmuebles\admin\views\partials\habitaciones.view.php", "PHP", 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 166
"c:\xampp\htdocs\inmuebles\admin\views\partials\home.view.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 44
"c:\xampp\htdocs\inmuebles\admin\views\partials\inicio.view copy.php", "PHP", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 49
"c:\xampp\htdocs\inmuebles\admin\views\partials\inmuebles.view.php", "PHP", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 121
"c:\xampp\htdocs\inmuebles\admin\views\partials\localizaciones.view.php", "PHP", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 103
"c:\xampp\htdocs\inmuebles\admin\views\partials\login.view.php", "PHP", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 81
"c:\xampp\htdocs\inmuebles\admin\views\partials\logout.view.php", "PHP", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\inmuebles\admin\views\partials\menu.view.php", "PHP", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 116
"c:\xampp\htdocs\inmuebles\admin\views\partials\usuarios.view.php", "PHP", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 100
"c:\xampp\htdocs\inmuebles\admin\views\plugins\bootstrap-colorpicker\css\bootstrap-colorpicker.css", "CSS", 0, 0, 0, 320, 0, 0, 0, 0, 0, 26, 54, 400
"c:\xampp\htdocs\inmuebles\admin\views\plugins\bootstrap-colorpicker\css\bootstrap-colorpicker.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 1, 11
"c:\xampp\htdocs\inmuebles\admin\views\plugins\bootstrap-colorpicker\js\bootstrap-colorpicker.js", "JavaScript", 0, 3708, 0, 0, 0, 0, 0, 0, 0, 1392, 1184, 6284
"c:\xampp\htdocs\inmuebles\admin\views\plugins\bootstrap-colorpicker\js\bootstrap-colorpicker.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 10
"c:\xampp\htdocs\inmuebles\admin\views\plugins\bootstrap-slider\bootstrap-slider.js", "JavaScript", 0, 1598, 0, 0, 0, 0, 0, 0, 0, 212, 252, 2062
"c:\xampp\htdocs\inmuebles\admin\views\plugins\bootstrap-slider\bootstrap-slider.min.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5
"c:\xampp\htdocs\inmuebles\admin\views\plugins\bootstrap-slider\css\bootstrap-slider.css", "CSS", 0, 0, 0, 323, 0, 0, 0, 0, 0, 42, 53, 418
"c:\xampp\htdocs\inmuebles\admin\views\plugins\bootstrap-slider\css\bootstrap-slider.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 41, 1, 43
"c:\xampp\htdocs\inmuebles\admin\views\plugins\bootstrap-switch\css\bootstrap2\bootstrap-switch.css", "CSS", 0, 0, 0, 494, 0, 0, 0, 0, 0, 15, 2, 511
"c:\xampp\htdocs\inmuebles\admin\views\plugins\bootstrap-switch\css\bootstrap2\bootstrap-switch.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 8, 1, 10
"c:\xampp\htdocs\inmuebles\admin\views\plugins\bootstrap-switch\css\bootstrap3\bootstrap-switch.css", "CSS", 0, 0, 0, 178, 0, 0, 0, 0, 0, 8, 2, 188
"c:\xampp\htdocs\inmuebles\admin\views\plugins\bootstrap-switch\css\bootstrap3\bootstrap-switch.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 8, 1, 10
"c:\xampp\htdocs\inmuebles\admin\views\plugins\bootstrap-switch\js\bootstrap-switch.js", "JavaScript", 0, 735, 0, 0, 0, 0, 0, 0, 0, 8, 42, 785
"c:\xampp\htdocs\inmuebles\admin\views\plugins\bootstrap-switch\js\bootstrap-switch.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 2, 11
